POZIOM;REGION;WOJ;PODREG;POW;GMI;RODZ;NAZWA;NAZWA_DOD;STAN_NA
5;4;30;57;12;04;3;Krotoszyn;gmina miejsko-wiejska;2017-01-01
5;4;30;57;12;04;4;Krotoszyn;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;57;12;04;5;Krotoszyn;obszar wiejski;2017-01-01
5;4;30;57;12;05;2;Rozdrażew;gmina wiejska;2017-01-01
5;4;30;57;12;06;3;Zduny;gmina miejsko-wiejska;2017-01-01
5;4;30;57;12;06;4;Zduny;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;57;12;06;5;Zduny;obszar wiejski;2017-01-01
5;4;30;57;17;01;1;Ostrów Wielkopolski;gmina miejska;2017-01-01
5;4;30;57;17;02;3;Nowe Skalmierzyce;gmina miejsko-wiejska;2017-01-01
5;4;30;57;17;02;4;Nowe Skalmierzyce;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;57;17;02;5;Nowe Skalmierzyce;obszar wiejski;2017-01-01
5;4;30;57;17;03;3;Odolanów;gmina miejsko-wiejska;2017-01-01
5;4;30;57;17;03;4;Odolanów;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;57;17;03;5;Odolanów;obszar wiejski;2017-01-01
5;4;30;57;17;04;2;Ostrów Wielkopolski;gmina wiejska;2017-01-01
5;4;30;57;17;05;2;Przygodzice;gmina wiejska;2017-01-01
5;4;30;57;17;06;3;Raszków;gmina miejsko-wiejska;2017-01-01
5;4;30;57;17;06;4;Raszków;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;57;17;06;5;Raszków;obszar wiejski;2017-01-01
5;4;30;57;17;07;2;Sieroszewice;gmina wiejska;2017-01-01
5;4;30;57;17;08;2;Sośnie;gmina wiejska;2017-01-01
5;4;30;57;18;01;2;Czajków;gmina wiejska;2017-01-01
5;4;30;57;18;02;2;Doruchów;gmina wiejska;2017-01-01
5;4;30;57;18;03;3;Grabów nad Prosną;gmina miejsko-wiejska;2017-01-01
5;4;30;57;18;03;4;Grabów nad Prosną;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;57;18;03;5;Grabów nad Prosną;obszar wiejski;2017-01-01
5;4;30;57;18;04;2;Kobyla Góra;gmina wiejska;2017-01-01
5;4;30;57;18;05;2;Kraszewice;gmina wiejska;2017-01-01
5;4;30;57;18;06;3;Mikstat;gmina miejsko-wiejska;2017-01-01
5;4;30;57;18;06;4;Mikstat;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;57;18;06;5;Mikstat;obszar wiejski;2017-01-01
5;4;30;57;18;07;3;Ostrzeszów;gmina miejsko-wiejska;2017-01-01
5;4;30;57;18;07;4;Ostrzeszów;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;57;18;07;5;Ostrzeszów;obszar wiejski;2017-01-01
5;4;30;57;20;01;3;Chocz;gmina miejsko-wiejska;2017-01-01
5;4;30;57;20;01;4;Chocz;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;57;20;01;5;Chocz;obszar wiejski;2017-01-01
5;4;30;57;20;02;2;Czermin;gmina wiejska;2017-01-01
5;4;30;57;20;03;3;Dobrzyca;gmina miejsko-wiejska;2017-01-01
5;4;30;57;20;03;4;Dobrzyca;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;57;20;03;5;Dobrzyca;obszar wiejski;2017-01-01
5;4;30;57;20;04;2;Gizałki;gmina wiejska;2017-01-01
5;4;30;57;20;05;2;Gołuchów;gmina wiejska;2017-01-01
5;4;30;57;20;06;3;Pleszew;gmina miejsko-wiejska;2017-01-01
5;4;30;57;20;06;4;Pleszew;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;57;20;06;5;Pleszew;obszar wiejski;2017-01-01
5;4;30;57;61;01;1;Kalisz;gmina miejska;2017-01-01
5;4;30;58;03;01;1;Gniezno;gmina miejska;2017-01-01
5;4;30;58;03;02;3;Czerniejewo;gmina miejsko-wiejska;2017-01-01
5;4;30;58;03;02;4;Czerniejewo;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;58;03;02;5;Czerniejewo;obszar wiejski;2017-01-01
5;4;30;58;03;03;2;Gniezno;gmina wiejska;2017-01-01
5;4;30;58;03;04;2;Kiszkowo;gmina wiejska;2017-01-01
5;4;30;58;03;05;3;Kłecko;gmina miejsko-wiejska;2017-01-01
5;4;30;58;03;05;4;Kłecko;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;58;03;05;5;Kłecko;obszar wiejski;2017-01-01
5;4;30;58;03;06;2;Łubowo;gmina wiejska;2017-01-01
5;4;30;58;03;07;2;Mieleszyn;gmina wiejska;2017-01-01
5;4;30;58;03;08;2;Niechanowo;gmina wiejska;2017-01-01
5;4;30;58;03;09;3;Trzemeszno;gmina miejsko-wiejska;2017-01-01
5;4;30;58;03;09;4;Trzemeszno;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;58;03;09;5;Trzemeszno;obszar wiejski;2017-01-01
5;4;30;58;03;10;3;Witkowo;gmina miejsko-wiejska;2017-01-01
5;4;30;58;03;10;4;Witkowo;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;58;03;10;5;Witkowo;obszar wiejski;2017-01-01
5;4;30;58;09;01;1;Koło;gmina miejska;2017-01-01
5;4;30;58;09;02;2;Babiak;gmina wiejska;2017-01-01
5;4;30;58;09;03;2;Chodów;gmina wiejska;2017-01-01
5;4;30;58;09;04;3;Dąbie;gmina miejsko-wiejska;2017-01-01
5;4;30;58;09;04;4;Dąbie;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;58;09;04;5;Dąbie;obszar wiejski;2017-01-01
5;4;30;58;09;05;2;Grzegorzew;gmina wiejska;2017-01-01
5;4;30;58;09;06;3;Kłodawa;gmina miejsko-wiejska;2017-01-01
5;4;30;58;09;06;4;Kłodawa;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;58;09;06;5;Kłodawa;obszar wiejski;2017-01-01
5;4;30;58;09;07;2;Koło;gmina wiejska;2017-01-01
5;4;30;58;09;08;2;Kościelec;gmina wiejska;2017-01-01
5;4;30;58;09;09;2;Olszówka;gmina wiejska;2017-01-01
5;4;30;58;09;10;2;Osiek Mały;gmina wiejska;2017-01-01
5;4;30;58;09;11;3;Przedecz;gmina miejsko-wiejska;2017-01-01
5;4;30;58;09;11;4;Przedecz;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;58;09;11;5;Przedecz;obszar wiejski;2017-01-01
5;4;30;58;10;01;3;Golina;gmina miejsko-wiejska;2017-01-01
5;4;30;58;10;01;4;Golina;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;58;10;01;5;Golina;obszar wiejski;2017-01-01
5;4;30;58;10;02;2;Grodziec;gmina wiejska;2017-01-01
5;4;30;58;10;03;2;Kazimierz Biskupi;gmina wiejska;2017-01-01
5;4;30;58;10;04;3;Kleczew;gmina miejsko-wiejska;2017-01-01
5;4;30;58;10;04;4;Kleczew;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;58;10;04;5;Kleczew;obszar wiejski;2017-01-01
5;4;30;58;10;05;2;Kramsk;gmina wiejska;2017-01-01
5;4;30;58;10;06;2;Krzymów;gmina wiejska;2017-01-01
5;4;30;58;10;07;3;Rychwał;gmina miejsko-wiejska;2017-01-01
5;4;30;58;10;07;4;Rychwał;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;58;10;07;5;Rychwał;obszar wiejski;2017-01-01
5;4;30;58;10;08;2;Rzgów;gmina wiejska;2017-01-01
5;4;30;58;10;09;2;Skulsk;gmina wiejska;2017-01-01
5;4;30;58;10;10;3;Sompolno;gmina miejsko-wiejska;2017-01-01
5;4;30;58;10;10;4;Sompolno;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;58;10;10;5;Sompolno;obszar wiejski;2017-01-01
5;4;30;58;10;11;2;Stare Miasto;gmina wiejska;2017-01-01
5;4;30;58;10;12;3;Ślesin;gmina miejsko-wiejska;2017-01-01
5;4;30;58;10;12;4;Ślesin;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;58;10;12;5;Ślesin;obszar wiejski;2017-01-01
5;4;30;58;10;13;2;Wierzbinek;gmina wiejska;2017-01-01
5;4;30;58;10;14;2;Wilczyn;gmina wiejska;2017-01-01
5;4;30;58;23;01;1;Słupca;gmina miejska;2017-01-01
5;4;30;58;23;02;2;Lądek;gmina wiejska;2017-01-01
5;4;30;58;23;03;2;Orchowo;gmina wiejska;2017-01-01
5;4;30;58;23;04;2;Ostrowite;gmina wiejska;2017-01-01
5;4;30;58;23;05;2;Powidz;gmina wiejska;2017-01-01
5;4;30;58;23;06;2;Słupca;gmina wiejska;2017-01-01
5;4;30;58;23;07;2;Strzałkowo;gmina wiejska;2017-01-01
5;4;30;58;23;08;3;Zagórów;gmina miejsko-wiejska;2017-01-01
5;4;30;58;23;08;4;Zagórów;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;58;23;08;5;Zagórów;obszar wiejski;2017-01-01
5;4;30;58;27;01;1;Turek;gmina miejska;2017-01-01
5;4;30;58;27;02;2;Brudzew;gmina wiejska;2017-01-01
5;4;30;58;27;03;3;Dobra;gmina miejsko-wiejska;2017-01-01
5;4;30;58;27;03;4;Dobra;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;58;27;03;5;Dobra;obszar wiejski;2017-01-01
5;4;30;58;27;04;2;Kawęczyn;gmina wiejska;2017-01-01
5;4;30;58;27;05;2;Malanów;gmina wiejska;2017-01-01
5;4;30;58;27;06;2;Przykona;gmina wiejska;2017-01-01
5;4;30;58;27;07;3;Tuliszków;gmina miejsko-wiejska;2017-01-01
5;4;30;58;27;07;4;Tuliszków;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;58;27;07;5;Tuliszków;obszar wiejski;2017-01-01
5;4;30;58;27;08;2;Turek;gmina wiejska;2017-01-01
5;4;30;58;27;09;2;Władysławów;gmina wiejska;2017-01-01
5;4;30;58;30;01;2;Kołaczkowo;gmina wiejska;2017-01-01
5;4;30;58;30;02;3;Miłosław;gmina miejsko-wiejska;2017-01-01
5;4;30;58;30;02;4;Miłosław;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;58;30;02;5;Miłosław;obszar wiejski;2017-01-01
5;4;30;58;30;03;3;Nekla;gmina miejsko-wiejska;2017-01-01
5;4;30;58;30;03;4;Nekla;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;58;30;03;5;Nekla;obszar wiejski;2017-01-01
5;4;30;58;30;04;3;Pyzdry;gmina miejsko-wiejska;2017-01-01
5;4;30;58;30;04;4;Pyzdry;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;58;30;04;5;Pyzdry;obszar wiejski;2017-01-01
5;4;30;58;30;05;3;Września;gmina miejsko-wiejska;2017-01-01
5;4;30;58;30;05;4;Września;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;58;30;05;5;Września;obszar wiejski;2017-01-01
5;4;30;58;62;01;1;Konin;gmina miejska;2017-01-01
5;4;30;59;04;01;3;Borek Wielkopolski;gmina miejsko-wiejska;2017-01-01
5;4;30;59;04;01;4;Borek Wielkopolski;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;59;04;01;5;Borek Wielkopolski;obszar wiejski;2017-01-01
5;4;30;59;04;02;3;Gostyń;gmina miejsko-wiejska;2017-01-01
5;4;30;59;04;02;4;Gostyń;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;59;04;02;5;Gostyń;obszar wiejski;2017-01-01
5;4;30;59;04;03;3;Krobia;gmina miejsko-wiejska;2017-01-01
5;4;30;59;04;03;4;Krobia;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;59;04;03;5;Krobia;obszar wiejski;2017-01-01
5;4;30;59;04;04;2;Pępowo;gmina wiejska;2017-01-01
5;4;30;59;04;05;2;Piaski;gmina wiejska;2017-01-01
5;4;30;59;04;06;3;Pogorzela;gmina miejsko-wiejska;2017-01-01
5;4;30;59;04;06;4;Pogorzela;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;59;04;06;5;Pogorzela;obszar wiejski;2017-01-01
5;4;30;59;04;07;3;Poniec;gmina miejsko-wiejska;2017-01-01
5;4;30;59;04;07;4;Poniec;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;59;04;07;5;Poniec;obszar wiejski;2017-01-01
5;4;30;59;05;01;2;Granowo;gmina wiejska;2017-01-01
5;4;30;59;05;02;3;Grodzisk Wielkopolski;gmina miejsko-wiejska;2017-01-01
5;4;30;59;05;02;4;Grodzisk Wielkopolski;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;59;05;02;5;Grodzisk Wielkopolski;obszar wiejski;2017-01-01
5;4;30;59;05;03;2;Kamieniec;gmina wiejska;2017-01-01
5;4;30;59;05;04;3;Rakoniewice;gmina miejsko-wiejska;2017-01-01
5;4;30;59;05;04;4;Rakoniewice;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;59;05;04;5;Rakoniewice;obszar wiejski;2017-01-01
5;4;30;59;05;05;3;Wielichowo;gmina miejsko-wiejska;2017-01-01
5;4;30;59;05;05;4;Wielichowo;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;59;05;05;5;Wielichowo;obszar wiejski;2017-01-01
5;4;30;59;11;01;1;Kościan;gmina miejska;2017-01-01
5;4;30;59;11;02;3;Czempiń;gmina miejsko-wiejska;2017-01-01
5;4;30;59;11;02;4;Czempiń;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;59;11;02;5;Czempiń;obszar wiejski;2017-01-01
5;4;30;59;11;03;2;Kościan;gmina wiejska;2017-01-01
5;4;30;59;11;04;3;Krzywiń;gmina miejsko-wiejska;2017-01-01
5;4;30;59;11;04;4;Krzywiń;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;59;11;04;5;Krzywiń;obszar wiejski;2017-01-01
5;4;30;59;11;05;3;Śmigiel;gmina miejsko-wiejska;2017-01-01
5;4;30;59;11;05;4;Śmigiel;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;59;11;05;5;Śmigiel;obszar wiejski;2017-01-01
5;4;30;59;13;01;2;Krzemieniewo;gmina wiejska;2017-01-01
5;4;30;59;13;02;2;Lipno;gmina wiejska;2017-01-01
5;4;30;59;13;03;3;Osieczna;gmina miejsko-wiejska;2017-01-01
5;4;30;59;13;03;4;Osieczna;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;59;13;03;5;Osieczna;obszar wiejski;2017-01-01
5;4;30;59;13;04;3;Rydzyna;gmina miejsko-wiejska;2017-01-01
5;4;30;59;13;04;4;Rydzyna;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;59;13;04;5;Rydzyna;obszar wiejski;2017-01-01
5;4;30;59;13;05;2;Święciechowa;gmina wiejska;2017-01-01
5;4;30;59;13;06;2;Wijewo;gmina wiejska;2017-01-01
5;4;30;59;13;07;2;Włoszakowice;gmina wiejska;2017-01-01
5;4;30;59;14;01;2;Chrzypsko Wielkie;gmina wiejska;2017-01-01
5;4;30;59;14;02;2;Kwilcz;gmina wiejska;2017-01-01
5;4;30;59;14;03;3;Międzychód;gmina miejsko-wiejska;2017-01-01
5;4;30;59;14;03;4;Międzychód;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;59;14;03;5;Międzychód;obszar wiejski;2017-01-01
5;4;30;59;14;04;3;Sieraków;gmina miejsko-wiejska;2017-01-01
5;4;30;59;14;04;4;Sieraków;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;59;14;04;5;Sieraków;obszar wiejski;2017-01-01
5;4;30;59;15;01;2;Kuślin;gmina wiejska;2017-01-01
5;4;30;59;15;02;3;Lwówek;gmina miejsko-wiejska;2017-01-01
5;4;30;59;15;02;4;Lwówek;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;59;15;02;5;Lwówek;obszar wiejski;2017-01-01
5;4;30;59;15;03;2;Miedzichowo;gmina wiejska;2017-01-01
5;4;30;59;15;04;3;Nowy Tomyśl;gmina miejsko-wiejska;2017-01-01
5;4;30;59;15;04;4;Nowy Tomyśl;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;59;15;04;5;Nowy Tomyśl;obszar wiejski;2017-01-01
5;4;30;59;15;05;3;Opalenica;gmina miejsko-wiejska;2017-01-01
5;4;30;59;15;05;4;Opalenica;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;59;15;05;5;Opalenica;obszar wiejski;2017-01-01
5;4;30;59;15;06;3;Zbąszyń;gmina miejsko-wiejska;2017-01-01
5;4;30;59;15;06;4;Zbąszyń;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;59;15;06;5;Zbąszyń;obszar wiejski;2017-01-01
5;4;30;59;22;01;3;Bojanowo;gmina miejsko-wiejska;2017-01-01
5;4;30;59;22;01;4;Bojanowo;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;59;22;01;5;Bojanowo;obszar wiejski;2017-01-01
5;4;30;59;22;02;3;Jutrosin;gmina miejsko-wiejska;2017-01-01
5;4;30;59;22;02;4;Jutrosin;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;59;22;02;5;Jutrosin;obszar wiejski;2017-01-01
5;4;30;59;22;03;3;Miejska Górka;gmina miejsko-wiejska;2017-01-01
5;4;30;59;22;03;4;Miejska Górka;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;59;22;03;5;Miejska Górka;obszar wiejski;2017-01-01
5;4;30;59;22;04;2;Pakosław;gmina wiejska;2017-01-01
5;4;30;59;22;05;3;Rawicz;gmina miejsko-wiejska;2017-01-01
5;4;30;59;22;05;4;Rawicz;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;59;22;05;5;Rawicz;obszar wiejski;2017-01-01
5;4;30;59;29;01;2;Przemęt;gmina wiejska;2017-01-01
5;4;30;59;29;02;2;Siedlec;gmina wiejska;2017-01-01
5;4;30;59;29;03;3;Wolsztyn;gmina miejsko-wiejska;2017-01-01
5;4;30;59;29;03;4;Wolsztyn;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;59;29;03;5;Wolsztyn;obszar wiejski;2017-01-01
5;4;30;59;63;01;1;Leszno;gmina miejska;2017-01-01
5;4;30;60;01;01;1;Chodzież;gmina miejska;2017-01-01
5;4;30;60;01;02;2;Budzyń;gmina wiejska;2017-01-01
5;4;30;60;01;03;2;Chodzież;gmina wiejska;2017-01-01
5;4;30;60;01;04;3;Margonin;gmina miejsko-wiejska;2017-01-01
5;4;30;60;01;04;4;Margonin;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;60;01;04;5;Margonin;obszar wiejski;2017-01-01
5;4;30;60;01;05;3;Szamocin;gmina miejsko-wiejska;2017-01-01
5;4;30;60;01;05;4;Szamocin;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;60;01;05;5;Szamocin;obszar wiejski;2017-01-01
5;4;30;60;02;01;1;Czarnków;gmina miejska;2017-01-01
5;4;30;60;02;02;2;Czarnków;gmina wiejska;2017-01-01
5;4;30;60;02;03;2;Drawsko;gmina wiejska;2017-01-01
5;4;30;60;02;04;3;Krzyż Wielkopolski;gmina miejsko-wiejska;2017-01-01
5;4;30;60;02;04;4;Krzyż Wielkopolski;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;60;02;04;5;Krzyż Wielkopolski;obszar wiejski;2017-01-01
5;4;30;60;02;05;2;Lubasz;gmina wiejska;2017-01-01
5;4;30;60;02;06;2;Połajewo;gmina wiejska;2017-01-01
5;4;30;60;02;07;3;Trzcianka;gmina miejsko-wiejska;2017-01-01
5;4;30;60;02;07;4;Trzcianka;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;60;02;07;5;Trzcianka;obszar wiejski;2017-01-01
5;4;30;60;02;08;3;Wieleń;gmina miejsko-wiejska;2017-01-01
5;4;30;60;02;08;4;Wieleń;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;60;02;08;5;Wieleń;obszar wiejski;2017-01-01
5;4;30;60;19;01;1;Piła;gmina miejska;2017-01-01
5;4;30;60;19;02;2;Białośliwie;gmina wiejska;2017-01-01
5;4;30;60;19;03;2;Kaczory;gmina wiejska;2017-01-01
5;4;30;60;19;04;3;Łobżenica;gmina miejsko-wiejska;2017-01-01
5;4;30;60;19;04;4;Łobżenica;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;60;19;04;5;Łobżenica;obszar wiejski;2017-01-01
5;4;30;60;19;05;2;Miasteczko Krajeńskie;gmina wiejska;2017-01-01
5;4;30;60;19;06;2;Szydłowo;gmina wiejska;2017-01-01
5;4;30;60;19;07;3;Ujście;gmina miejsko-wiejska;2017-01-01
5;4;30;60;19;07;4;Ujście;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;60;19;07;5;Ujście;obszar wiejski;2017-01-01
5;4;30;60;19;08;3;Wyrzysk;gmina miejsko-wiejska;2017-01-01
5;4;30;60;19;08;4;Wyrzysk;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;60;19;08;5;Wyrzysk;obszar wiejski;2017-01-01
5;4;30;60;19;09;3;Wysoka;gmina miejsko-wiejska;2017-01-01
5;4;30;60;19;09;4;Wysoka;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;60;19;09;5;Wysoka;obszar wiejski;2017-01-01
5;4;30;60;28;01;1;Wągrowiec;gmina miejska;2017-01-01
5;4;30;60;28;02;2;Damasławek;gmina wiejska;2017-01-01
5;4;30;60;28;03;3;Gołańcz;gmina miejsko-wiejska;2017-01-01
5;4;30;60;28;03;4;Gołańcz;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;60;28;03;5;Gołańcz;obszar wiejski;2017-01-01
5;4;30;60;28;04;2;Mieścisko;gmina wiejska;2017-01-01
5;4;30;60;28;05;3;Skoki;gmina miejsko-wiejska;2017-01-01
5;4;30;60;28;05;4;Skoki;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;60;28;05;5;Skoki;obszar wiejski;2017-01-01
5;4;30;60;28;06;2;Wapno;gmina wiejska;2017-01-01
5;4;30;60;28;07;2;Wągrowiec;gmina wiejska;2017-01-01
5;4;30;60;31;01;1;Złotów;gmina miejska;2017-01-01
5;4;30;60;31;02;3;Jastrowie;gmina miejsko-wiejska;2017-01-01
5;4;30;60;31;02;4;Jastrowie;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;60;31;02;5;Jastrowie;obszar wiejski;2017-01-01
5;4;30;60;31;03;3;Krajenka;gmina miejsko-wiejska;2017-01-01
5;4;30;60;31;03;4;Krajenka;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;60;31;03;5;Krajenka;obszar wiejski;2017-01-01
5;4;30;60;31;04;2;Lipka;gmina wiejska;2017-01-01
5;4;30;60;31;05;3;Okonek;gmina miejsko-wiejska;2017-01-01
5;4;30;60;31;05;4;Okonek;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;60;31;05;5;Okonek;obszar wiejski;2017-01-01
5;4;30;60;31;06;2;Tarnówka;gmina wiejska;2017-01-01
5;4;30;60;31;07;2;Zakrzewo;gmina wiejska;2017-01-01
5;4;30;60;31;08;2;Złotów;gmina wiejska;2017-01-01
5;4;30;61;16;01;3;Oborniki;gmina miejsko-wiejska;2017-01-01
5;4;30;61;16;01;4;Oborniki;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;61;16;01;5;Oborniki;obszar wiejski;2017-01-01
5;4;30;61;16;02;3;Rogoźno;gmina miejsko-wiejska;2017-01-01
5;4;30;61;16;02;4;Rogoźno;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;61;16;02;5;Rogoźno;obszar wiejski;2017-01-01
5;4;30;61;16;03;2;Ryczywół;gmina wiejska;2017-01-01
5;4;30;61;21;01;1;Luboń;gmina miejska;2017-01-01
5;4;30;61;21;02;1;Puszczykowo;gmina miejska;2017-01-01
5;4;30;61;21;03;3;Buk;gmina miejsko-wiejska;2017-01-01
5;4;30;61;21;03;4;Buk;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;61;21;03;5;Buk;obszar wiejski;2017-01-01
5;4;30;61;21;04;2;Czerwonak;gmina wiejska;2017-01-01
5;4;30;61;21;05;2;Dopiewo;gmina wiejska;2017-01-01
5;4;30;61;21;06;2;Kleszczewo;gmina wiejska;2017-01-01
5;4;30;61;21;07;2;Komorniki;gmina wiejska;2017-01-01
5;4;30;61;21;08;3;Kostrzyn;gmina miejsko-wiejska;2017-01-01
5;4;30;61;21;08;4;Kostrzyn;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;61;21;08;5;Kostrzyn;obszar wiejski;2017-01-01
5;4;30;61;21;09;3;Kórnik;gmina miejsko-wiejska;2017-01-01
5;4;30;61;21;09;4;Kórnik;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;61;21;09;5;Kórnik;obszar wiejski;2017-01-01
5;4;30;61;21;10;3;Mosina;gmina miejsko-wiejska;2017-01-01
5;4;30;61;21;10;4;Mosina;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;61;21;10;5;Mosina;obszar wiejski;2017-01-01
5;4;30;61;21;11;3;Murowana Goślina;gmina miejsko-wiejska;2017-01-01
5;4;30;61;21;11;4;Murowana Goślina;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;61;21;11;5;Murowana Goślina;obszar wiejski;2017-01-01
5;4;30;61;21;12;3;Pobiedziska;gmina miejsko-wiejska;2017-01-01
5;4;30;61;21;12;4;Pobiedziska;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;61;21;12;5;Pobiedziska;obszar wiejski;2017-01-01
5;4;30;61;21;13;2;Rokietnica;gmina wiejska;2017-01-01
5;4;30;61;21;14;3;Stęszew;gmina miejsko-wiejska;2017-01-01
5;4;30;61;21;14;4;Stęszew;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;61;21;14;5;Stęszew;obszar wiejski;2017-01-01
5;4;30;61;21;15;2;Suchy Las;gmina wiejska;2017-01-01
5;4;30;61;21;16;3;Swarzędz;gmina miejsko-wiejska;2017-01-01
5;4;30;61;21;16;4;Swarzędz;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;61;21;16;5;Swarzędz;obszar wiejski;2017-01-01
5;4;30;61;21;17;2;Tarnowo Podgórne;gmina wiejska;2017-01-01
5;4;30;61;24;01;1;Obrzycko;gmina miejska;2017-01-01
5;4;30;61;24;02;2;Duszniki;gmina wiejska;2017-01-01
5;4;30;61;24;03;2;Kaźmierz;gmina wiejska;2017-01-01
5;4;30;61;24;04;2;Obrzycko;gmina wiejska;2017-01-01
5;4;30;61;24;05;3;Ostroróg;gmina miejsko-wiejska;2017-01-01
5;4;30;61;24;05;4;Ostroróg;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;61;24;05;5;Ostroróg;obszar wiejski;2017-01-01
5;4;30;61;24;06;3;Pniewy;gmina miejsko-wiejska;2017-01-01
5;4;30;61;24;06;4;Pniewy;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;61;24;06;5;Pniewy;obszar wiejski;2017-01-01
5;4;30;61;24;07;3;Szamotuły;gmina miejsko-wiejska;2017-01-01
5;4;30;61;24;07;4;Szamotuły;miasto w gminie miejsko-wiejskiej;2017-01-01
5;4;30;61;24;07;5;Szamotuły;obszar wiejski;2017-01-01
5;4;30;61;24;08;3;Wronki;gmina miejsko-wiejska;2017-01-01
